22,23,25,23,23,25,22,18,17,17,17,17,17,16,17,25,24,21,25,27,20,23,29,28,30,30,30,27,22,25,24,18,21,23,26,24,21,22,24,31,25,21,24,17,19,25,15,14,19,19,18,18,28,28,19,22,20,15,18,21,24,28,31,32
29,29,28,24,23,25,27,25,26,21,18,22,21,16,16,18,18,17,19,17,14,19,15,16,24,22,26,35,30,25,25,26,26,29,23,21,27,25,24,22,21,25,29,28,26,28,30,28,21,22,21,21,27,25,25,30,31,26,17,17,20,20,29,32
32,33,31,27,23,20,17,21,21,19,26,24,18,24,17,12,20,21,22,25,25,24,28,27,22,21,18,13,18,27,21,16,31,35,25,29,28,25,26,28,31,32,38,37,34,42,41,36,38,33,31,28,27,33,35,37,40,34,35,32,31,33,28,30
38,38,34,35,39,41,36,37,34,25,30,35,28,28,32,28,30,28,27,29,19,21,29,30,25,24,25,20,22,24,24,25,23,27,32,33,33,33,35,29,31,31,27,32,28,30,36,37,39,44,42,35,33,32,30,33,33,29,30,32,36,42,39,38
38,35,35,29,31,37,33,31,35,31,36,40,34,36,34,28,29,27,23,21,24,29,25,24,27,28,28,27,23,28,26,26,31,29,29,27,28,28,30,28,30,40,36,31,36,40,36,37,47,44,33,39,41,38,40,46,45,41,41,42,46,40,38,38
37,40,43,46,48,49,47,42,40,44,43,39,46,48,38,44,45,34,37,41,40,41,42,44,38,36,39,32,32,25,23,30,29,33,35,34,32,31,33,39,33,29,30,35,36,37,41,39,36,40,43,43,46,48,52,48,46,51,52,49,49,53,57,61
64,62,59,64,67,70,71,68,67,71,74,75,76,75,73,69,68,69,64,64,64,60,68,63,60,68,60,61,59,58,60,56,57,50,54,63,57,63,66,65,70,62,60,61,58,59,63,63,58,59,66,68,69,71,73,72,72,71,78,78,75,81,78,75
74,78,81,80,86,89,84,82,84,83,86,80,74,81,81,80,84,84,83,85,84,80,81,81,73,74,77,70,64,68,74,73,70,73,74,73,75,72,67,67,69,67,60,69,75,69,70,72,69,66,68,69,70,66,67,70,75,74,73,76,77,83,88,89
80,81,84,84,85,82,81,76,84,85,82,88,81,77,83,82,79,83,86,83,74,78,85,81,80,78,79,79,75,73,69,68,67,71,70,67,68,68,71,71,71,68,61,59,60,59,61,61,62,66,69,71,69,66,63,63,67,66,63,66,67,71,71,67
74,77,71,70,73,72,71,71,78,80,80,85,80,81,88,75,73,83,76,79,79,80,86,82,80,76,79,84,76,70,75,80,82,80,75,71,70,69,66,67,67,68,70,72,68,62,65,65,61,57,58,62,61,62,62,63,72,68,62,62,57,67,68,61
66,70,71,70,68,68,70,75,79,76,76,80,80,77,74,73,76,77,77,81,82,83,83,85,83,79,79,83,84,85,84,74,73,71,68,72,71,74,73,73,72,70,68,63,68,69,67,69,60,59,63,62,60,62,62,59,56,62,61,53,61,67,62,61
65,65,66,65,62,65,72,78,69,66,72,69,75,74,68,72,72,71,74,74,78,79,79,82,79,79,84,76,76,81,81,86,91,91,85,81,79,78,78,77,72,69,69,72,68,63,64,66,67,67,68,62,65,71,62,62,60,57,56,53,54,53,51,51
54,55,56,54,50,50,53,55,56,58,56,53,59,62,57,58,60,60,56,58,64,58,57,61,56,59,64,65,61,61,61,59,59,63,62,61,63,62,65,62,58,53,56,64,60,61,60,52,50,53,51,46,44,44,44,43,40,42,44,38,36,38,39,37
31,34,34,32,40,39,37,41,43,41,41,38,34,38,36,37,44,45,51,53,48,55,54,45,46,45,51,55,49,48,48,54,54,56,58,56,60,60,52,47,50,54,52,54,55,57,55,56,56,50,51,46,47,50,51,51,47,49,49,48,49,46,41,36
38,45,35,35,45,38,35,36,36,38,37,36,35,40,42,37,42,43,38,40,45,43,40,45,49,50,45,45,46,48,50,46,48,48,48,55,56,51,51,50,51,51,46,48,50,48,51,53,56,58,57,60,59,56,55,50,51,48,46,50,52,51,50,53
59,55,50,47,48,50,46,47,48,45,49,47,49,52,54,57,53,56,56,46,49,53,51,55,57,59,67,66,64,67,60,59,65,64,65,67,67,67,65,64,58,61,64,64,66,63,67,65,64,64,61,66,64,58,63,70,67,65,69,63,67,68,63,64
58,61,60,54,58,57,54,53,54,56,55,52,45,44,47,47,46,47,49,46,53,60,54,54,61,55,52,56,52,57,63,57,56,59,63,59,61,66,63,64,63,65,65,63,61,59,65,67,67,69,66,67,64,62,64,66,66,66,65,62,60,63,66,60
64,62,55,57,61,63,60,61,65,63,63,62,63,63,61,63,63,63,60,54,54,50,51,54,56,61,54,56,56,57,61,61,62,65,62,59,61,71,71,64,70,67,68,74,65,63,63,59,58,60,65,71,76,74,70,69,66,63,62,65,64,64,71,71
71,71,66,67,61,59,64,58,62,65,64,67,66,68,68,64,61,59,60,62,59,62,63,62,61,60,62,56,57,60,55,60,65,65,67,70,65,61,62,61,63,60,58,59,65,71,71,72,70,75,71,66,71,69,70,76,76,71,71,69,70,65,63,70
71,74,75,70,71,67,63,69,66,68,72,68,73,67,65,70,67,70,72,66,67,70,71,68,67,65,69,72,70,71,70,67,66,69,75,73,72,77,74,71,73,71,73,73,71,69,75,74,65,71,76,76,77,73,73,74,72,72,75,74,72,70,75,74
70,69,71,78,71,66,74,76,75,71,70,68,70,75,69,70,68,69,73,71,68,66,70,70,66,75,74,71,71,67,71,71,72,71,69,72,73,73,77,81,75,71,80,82,73,71,74,68,65,69,71,72,77,72,65,67,68,65,68,72,71,72,71,71
75,70,64,66,69,73,73,72,72,73,76,74,66,70,73,70,69,62,64,64,67,72,71,71,69,65,61,66,68,69,65,68,70,67,66,61,64,67,66,59,60,69,67,68,66,70,73,69,69,65,66,65,62,67,67,66,64,70,68,66,67,63,66,62
64,67,65,69,70,65,62,69,70,67,70,73,69,63,61,62,67,66,66,69,66,67,67,66,66,70,72,63,62,67,67,63,59,63,63,61,64,65,65,61,59,63,65,65,65,64,66,62,60,60,55,63,64,60,63,65,64,61,63,68,63,61,62,62
65,66,71,68,66,66,59,57,63,68,62,64,65,64,64,59,63,69,68,69,70,75,76,72,69,68,67,63,67,72,68,70,71,70,68,67,71,65,65,67,64,65,67,66,63,65,66,63,64,70,71,70,70,64,66,68,66,67,67,63,65,67,60,65
68,70,71,67,66,64,64,63,65,65,61,68,65,60,71,71,66,70,69,65,67,63,57,65,70,66,69,66,64,69,67,63,63,66,66,63,60,58,56,61,60,55,58,53,56,61,60,57,59,60,59,59,53,55,56,54,54,55,56,59,56,52,58,58
57,58,59,56,55,59,57,60,53,50,58,55,55,55,57,62,62,61,62,60,60,62,60,63,63,61,64,61,54,58,63,63,61,64,66,60,61,56,46,48,53,52,54,58,56,48,45,48,50,52,55,54,53,52,50,48,50,49,48,49,58,59,51,54
47,44,46,46,50,44,49,53,47,47,52,52,52,57,53,49,54,55,54,46,43,53,55,56,53,54,56,54,52,49,51,52,51,52,48,51,50,47,50,49,50,48,49,53,49,52,52,50,52,52,56,55,52,48,45,51,48,40,46,49,46,47,51,49
49,52,48,46,55,54,51,52,50,52,52,54,57,55,58,58,58,61,51,49,57,55,51,56,59,51,52,59,61,58,60,58,51,59,59,60,57,51,57,56,60,59,53,62,62,53,58,58,55,61,54,49,52,56,59,56,53,53,52,57,60,57,52,50
55,58,55,53,51,50,49,53,53,50,50,52,56,50,50,54,50,55,54,53,56,51,49,47,49,54,49,53,54,48,49,46,46,47,46,51,54,57,57,52,47,46,44,40,46,47,44,48,45,48,49,46,45,46,46,41,39,38,41,40,37,42,46,43
46,46,41,40,44,38,35,44,37,30,32,33,34,36,37,39,35,36,38,38,38,31,29,30,35,34,27,29,32,36,41,33,34,34,30,33,28,23,26,30,30,31,29,28,35,27,19,25,27,27,29,31,28,32,33,27,28,28,24,23,25,23,26,22
21,29,30,32,25,26,29,24,27,23,25,24,23,26,22,28,30,21,20,24,29,29,24,17,16,24,18,16,20,18,18,21,28,26,21,20,18,17,20,28,24,22,29,29,30,29,26,25,27,29,26,24,26,22,19,18,17,23,25,25,20,18,19,19
23,23,22,24,29,30,32,33,29,26,27,33,29,25,32,26,21,26,27,25,29,34,33,33,37,33,28,30,23,26,32,26,25,30,31,28,31,28,25,26,25,24,19,23,30,26,28,33,26,33,38,25,26,28,25,30,32,31,32,26,27,29,27,32
30,25,27,34,38,33,30,26,28,31,25,28,35,30,34,34,27,32,30,33,29,27,29,22,26,27,26,33,30,26,31,33,34,33,31,33,27,27,35,28,27,30,26,31,31,29,28,28,29,29,34,33,28,29,31,32,36,36,26,30,31,26,27,27
30,29,28,29,28,26,29,26,24,29,33,29,26,31,31,29,30,28,31,38,30,30,34,31,30,26,25,24,20,24,28,27,26,28,27,25,27,28,25,24,30,23,16,25,29,28,31,31,32,37,34,34,31,32,30,27,26,25,27,27,28,33,35,32
29,24,30,31,27,29,29,24,29,37,41,42,37,35,31,30,26,23,31,30,33,42,33,29,34,30,27,28,34,33,34,37,32,32,30,32,35,32,40,39,32,33,29,29,26,19,28,31,29,33,35,34,34,33,29,34,33,29,30,32,31,33,31,31
34,37,38,33,32,35,32,36,35,30,36,32,30,35,36,33,32,32,33,39,36,30,32,35,35,36,38,38,40,42,42,40,41,44,41,38,41,43,43,44,43,42,41,43,42,40,41,39,36,37,40,42,40,37,38,38,37,35,35,35,29,27,31,33
35,32,31,32,31,33,33,25,24,27,27,32,29,30,30,30,34,31,28,28,34,35,34,41,38,36,39,40,44,38,37,42,41,40,42,41,42,39,39,39,38,38,31,35,42,40,37,35,35,34,29,28,33,28,31,32,29,31,24,26,31,26,22,27
25,18,20,17,14,17,17,17,21,20,19,22,22,22,27,22,23,19,14,21,23,23,21,23,26,22,25,24,22,27,29,27,27,26,24,27,28,26,27,29,28,25,25,26,23,25,24,24,25,26,28,28,24,19,23,17,14,24,21,19,22,17,17,19
15,20,24,20,13,13,15,14,21,21,22,21,20,23,21,20,16,23,23,19,22,23,19,21,23,20,25,24,26,28,24,22,24,27,31,32,31,33,35,33,32,29,28,34,32,32,35,30,30,32,28,29,29,33,37,31,30,28,26,24,23,21,20,21
27,30,30,26,23,24,25,20,21,19,22,30,24,20,18,19,24,21,25,25,21,26,24,21,27,25,25,33,29,28,33,34,30,27,36,34,32,36,32,30,35,38,29,29,32,31,35,31,29,33,35,36,34,39,42,37,34,37,36,30,32,35,34,34
37,32,26,23,20,26,37,31,28,30,29,27,26,30,30,31,32,32,32,27,29,32,27,27,33,36,37,39,37,28,31,33,28,35,31,33,37,33,35,30,34,38,35,35,37,42,42,41,43,38,40,41,32,40,46,36,37,37,36,39,37,38,41,38
41,37,27,31,35,32,37,40,37,35,32,32,30,31,36,35,29,28,30,32,34,33,30,33,32,28,26,30,35,33,36,38,31,32,37,32,28,34,36,31,39,41,33,38,41,35,31,36,41,41,41,32,36,44,38,43,41,37,39,36,38,40,40,48
49,41,44,42,41,40,36,36,35,32,29,32,31,29,26,26,32,35,29,22,34,32,25,32,28,29,34,28,26,28,27,34,32,28,37,34,32,33,30,28,29,32,33,36,37,35,34,37,36,33,34,31,31,35,37,34,34,38,37,36,42,40,31,37
37,41,43,34,37,36,40,48,48,41,41,37,34,38,35,33,29,29,31,29,35,37,29,34,32,30,33,28,25,29,25,29,33,20,25,32,32,37,35,32,35,30,28,27,31,35,31,34,39,40,37,40,39,37,37,36,34,35,41,33,32,37,35,36
36,35,33,33,34,34,37,36,35,39,41,39,36,37,38,34,30,36,35,28,25,23,31,29,31,31,21,22,25,19,19,28,19,23,28,17,23,22,20,25,24,26,26,24,26,24,18,16,23,28,34,34,31,29,29,26,26,23,17,20,22,25,21,19
24,24,30,31,31,35,31,29,31,33,33,29,30,27,28,31,30,35,35,30,29,30,30,25,22,23,18,20,24,21,22,28,26,23,23,24,18,17,18,15,19,21,24,26,21,20,24,21,20,22,21,22,23,17,19,22,25,24,21,26,26,23,31,28
18,24,29,21,24,24,17,18,21,23,17,23,23,18,32,21,15,27,24,21,25,23,22,22,20,22,20,17,20,20,20,20,18,18,16,16,16,12,8,8,13,12,12,13,8,10,13,12,15,14,15,16,15,21,14,16,20,15,23,22,20,18,17,19
21,21,19,17,9,11,16,14,16,16,17,16,15,14,9,12,15,14,13,10,13,21,18,15,15,14,17,11,4,7,7,9,7,0,7,10,5,1,-1,1,-2,2,8,6,7,10,9,6,5,5,-2,2,4,3,9,7,5,5,5,4,0,0,6,5
-2,0,1,4,4,0,7,7,3,1,1,6,1,3,7,4,7,5,-1,2,2,1,7,3,-3,4,6,6,5,-3,2,0,-10,-3,-5,-7,-5,-3,1,2,2,3,3,5,-1,-4,-4,-4,4,0,1,2,-3,-4,-3,2,-1,-3,-6,-7,-8,-9,-2,-3
-8,-10,-8,-11,-11,-6,-6,-6,-3,-5,-4,-3,-10,-11,-14,-14,-11,-15,-13,-10,-14,-11,-6,-9,-15,-13,-5,-8,-9,-5,-9,-10,-7,-9,-9,-5,-6,-13,-11,-5,-10,-14,-9,-9,-11,-9,-7,-3,-5,1,-4,-11,-7,-10,-12,-12,-8,-7,-11,-8,-15,-8,-2,-13
-7,-6,-14,-13,-17,-15,-8,-10,-10,-11,-12,-11,-15,-14,-12,-13,-14,-16,-17,-17,-16,-17,-17,-13,-13,-15,-13,-13,-16,-15,-15,-18,-19,-18,-16,-14,-15,-14,-18,-16,-9,-16,-15,-10,-10,-6,-7,-10,-16,-16,-11,-19,-21,-14,-14,-14,-12,-15,-14,-14,-17,-16,-12,-9
-11,-14,-6,-11,-18,-7,-5,-11,-12,-10,-14,-18,-14,-16,-19,-13,-13,-18,-13,-11,-19,-12,-8,-16,-15,-11,-13,-14,-14,-15,-11,-10,-13,-15,-15,-11,-14,-18,-13,-14,-13,-8,-4,-4,-9,-6,-9,-12,-10,-12,-7,-8,-5,-3,-8,-8,-7,-8,-11,-9,-6,-6,-7,-5
-7,-7,-5,-10,-10,-4,-7,-13,-6,-5,-9,-9,-7,-9,-9,-7,-9,-13,-18,-15,-10,-13,-16,-14,-12,-12,-12,-11,-16,-20,-19,-20,-21,-18,-12,-13,-10,-13,-20,-16,-17,-17,-13,-12,-11,-13,-12,-10,-12,-9,-10,-12,-16,-11,-9,-14,-7,-7,-8,-5,-7,-9,-6,-8
-8,-8,-11,-6,-2,-1,-1,-3,-5,-2,-6,-13,-9,-9,-7,-2,-7,-1,-3,-12,-6,-9,-11,-4,-3,-7,-8,-9,-11,-16,-7,-6,-16,-10,-9,-16,-16,-6,-7,-14,-9,-8,-13,-9,-7,-14,-18,-10,-9,-15,-4,-5,-12,-3,-6,-15,-13,-7,-6,-5,-2,-2,-3,-3
-5,-6,-9,-6,-7,-9,-4,-5,-5,-6,-8,-8,-10,-10,-11,-10,-2,-6,-4,-4,-8,-4,-10,-15,-17,-14,-11,-15,-13,-8,-15,-17,-15,-21,-21,-17,-17,-20,-18,-12,-15,-15,-14,-19,-14,-11,-14,-13,-17,-16,-14,-11,-8,-12,-12,-9,-8,-12,-9,-7,-11,-6,-2,-8
-5,-3,-5,-6,-3,1,-9,-7,2,0,-3,1,-6,-13,-2,-2,-5,1,-1,-4,-11,-8,0,-2,-4,-10,-4,1,-4,-7,-3,-6,-7,-5,-5,-5,-14,-9,-4,-7,-6,-7,-6,-6,-5,-12,-11,0,-2,-10,-4,-1,-4,-4,-7,-8,-6,-2,-2,-6,-1,-3,-7,-7
-5,-5,-4,-1,0,0,0,1,0,2,4,2,3,1,-8,-4,2,-4,1,3,1,3,1,3,4,-4,-9,-2,-1,-2,2,-3,0,-3,-6,-3,-6,-2,3,1,0,0,-3,-1,-1,-4,2,4,0,1,-10,-10,-7,-11,-8,-4,-5,-2,0,-5,-1,-4,-8,-5
-5,-3,3,4,-4,-4,-5,-10,-1,0,-2,5,-1,-4,-5,-6,-1,-2,2,2,-2,-1,-1,-1,1,4,2,0,1,0,1,2,-4,-6,-5,0,5,-2,-3,0,-3,-9,-5,-5,-10,-2,-8,-9,-1,-2,3,0,-3,0,-1,-7,-9,-10,-13,-7,-6,-9,-4,-2
0,4,-1,-3,-4,-6,-7,1,-4,-10,1,1,-2,-3,-1,0,-4,-4,-2,-8,-7,-1,-2,0,3,5,5,-4,-8,-4,-2,-2,-2,-2,2,-4,-5,2,-1,3,6,0,1,1,-3,1,-2,-2,-1,-4,2,4,-2,-1,1,-4,-6,-4,1,1,2,1,-5,-6
-4,-6,-3,3,-1,-7,1,4,4,11,7,2,0,0,1,-1,-5,2,11,7,3,4,8,9,-1,-3,3,1,4,6,3,3,6,5,-2,6,2,-1,4,6,7,6,5,-1,-1,3,2,1,0,-4,5,1,-2,8,3,-4,1,-6,-7,1,1,-3,-3,2
3,3,2,3,4,4,0,0,7,9,11,4,5,11,5,3,2,3,7,1,-3,1,7,11,8,4,8,10,4,1,4,2,-1,4,6,2,-1,3,5,3,7,7,-2,-1,2,-1,4,3,1,2,4,7,4,-3,-3,3,-3,-1,5,1,0,1,-1,5
10,5,4,3,-2,1,5,-9,-8,1,-3,-4,-4,2,5,-3,-1,2,1,7,8,0,2,1,-2,-1,2,6,-1,2,-2,-1,0,-5,-7,-10,-2,-8,-7,0,-6,-6,-7,-10,-5,-9,-10,-4,-10,-11,-8,-8,-12,-11,-9,-9,-4,-8,-8,-6,-6,-9,-14,-8
-14,-16,-5,-11,-10,-5,-7,-11,-4,1,-15,-13,-9,-9,-7,-14,-7,-6,-11,-6,-6,-2,1,-5,-3,-1,-1,1,-3,-10,-5,-1,-9,-12,-14,-15,-7,-2,-4,-5,-4,-4,-8,-9,-8,-8,-8,-15,-18,-8,-7,-13,-12,-8,-10,-13,-10,-10,-15,-18,-3,-4,-11,-6
-14,-13,-8,-14,-10,-7,-7,-1,-3,-5,-1,-3,-6,-4,-4,-5,-8,-6,-2,-4,0,4,-5,-3,-4,-11,-3,-6,-7,-3,-4,0,-6,-8,2,-3,-8,-7,-10,-3,3,1,3,0,-1,-5,-8,-5,-7,-8,-5,-1,2,5,0,-2,1,-2,-4,-3,0,-3,-10,-6
-4,-8,-5,-1,-2,-1,0,-7,-5,3,-6,-4,1,3,9,3,5,1,0,6,2,8,12,5,3,8,4,3,6,6,9,5,6,9,3,5,8,1,-2,4,0,2,2,2,8,-1,5,13,5,7,10,13,8,6,7,-1,4,5,-3,-3,-3,-1,5,-3
2,7,-2,0,3,-3,-1,3,4,11,6,1,4,-1,-5,3,8,2,5,9,10,10,7,10,6,11,16,9,11,11,11,12,11,14,8,3,4,3,0,4,12,9,-2,1,3,1,4,1,3,1,2,9,5,2,7,4,2,1,-4,-1,6,2,0,0
-5,-2,-3,-2,-3,-8,0,1,-3,-3,-3,1,5,6,2,0,2,-7,-12,-2,-2,-3,3,4,7,3,-4,1,1,0,-1,1,5,1,4,4,-1,3,0,-2,3,5,5,4,2,0,0,3,0,-4,3,-1,-10,-2,-2,-6,-2,-4,-4,1,-1,-6,-3,1
-1,-6,1,-2,-7,0,-5,-2,-4,-6,-5,-10,-2,0,-6,-1,-6,-1,3,-2,-1,-6,-8,-1,-3,-7,-3,0,7,8,1,0,0,-2,-4,-8,-7,-5,-3,-1,-2,-5,-4,-5,-6,-7,-13,-11,-4,-3,-4,-9,-10,-6,-9,-6,0,-7,-10,-6,-6,-7,-2,-5
-10,-5,-7,-7,-2,-6,-12,-8,-6,-9,-4,-6,-9,-10,-12,-5,1,-7,-5,-1,-6,0,1,2,2,0,4,0,2,7,1,-4,2,2,0,7,2,-3,2,-1,-1,1,0,3,1,4,7,0,3,4,-1,3,5,2,1,3,-1,-1,-1,-8,-4,-1,-5,-7
-8,-6,-4,3,4,-1,-2,-1,2,1,1,2,-5,-6,-2,0,3,-1,-1,1,-3,-3,-3,-3,-4,-2,-2,-4,-4,-4,-4,1,-2,-5,-2,-2,4,0,-5,-1,2,-1,-4,-3,-6,-2,3,5,0,-4,-1,-4,-5,-6,-6,-1,0,-3,-7,-4,3,3,-5,-11
-6,-7,-9,-5,-6,-6,-5,-6,-11,-10,-10,-15,-8,-6,-10,-8,-12,-12,-6,-6,-3,-3,-9,-10,-11,-11,-10,-8,-6,-11,-9,1,3,-8,-4,0,-1,-4,-11,-8,-2,-4,-2,4,-3,0,6,-1,0,-2,-6,-5,-1,1,-2,-7,-6,-3,-8,-5,0,-6,-4,-1
-5,-4,-3,-7,-9,-10,-9,-10,-12,-7,-6,-7,-7,-9,-10,-11,-12,-12,-8,-11,-13,-9,-5,-1,-7,-12,-2,-4,-8,-2,-8,-11,-8,-2,-5,-10,1,1,-3,-2,-1,0,-6,-4,1,-2,0,0,2,7,6,6,9,10,5,6,9,6,7,7,4,10,10,4
6,6,3,0,4,3,0,3,5,4,2,1,-3,-8,-2,-6,-3,3,0,2,3,5,7,3,1,2,5,4,0,7,9,10,11,6,9,10,5,7,7,10,7,9,12,6,9,8,3,4,11,12,7,8,9,5,11,12,9,16,11,8,9,11,9,6
15,15,16,16,15,19,13,9,14,18,16,13,5,8,11,12,15,10,11,4,1,8,6,8,9,8,6,6,9,12,10,8,15,16,17,18,16,16,15,11,13,15,17,10,6,9,10,12,15,17,16,13,12,7,13,19,18,16,14,20,23,25,27,29
25,20,23,18,15,20,20,19,20,24,32,33,34,35,34,35,35,34,37,42,37,30,34,34,32,30,25,33,34,34,40,38,41,38,37,45,41,41,43,35,37,43,41,42,37,38,42,41,42,39,35,36,34,27,32,37,38,41,40,41,37,37,42,40
38,43,42,41,43,44,41,40,45,42,41,42,42,37,37,40,34,40,40,37,42,39,37,40,36,38,44,38,35,39,39,39,38,41,36,29,41,42,38,39,45,44,37,39,34,32,35,41,38,43,46,40,46,49,46,47,49,47,41,44,42,40,49,47
49,50,47,51,52,45,51,53,41,48,52,50,56,55,48,49,53,45,52,60,54,55,55,48,46,49,46,45,48,51,47,45,47,49,46,48,49,41,50,52,47,54,50,50,52,52,56,53,45,50,54,51,55,55,49,50,53,58,55,46,54,53,49,61
56,55,61,50,55,60,54,53,57,58,56,59,56,51,54,57,56,56,55,56,57,60,58,56,61,63,57,55,60,58,57,62,62,63,61,55,56,59,59,55,56,62,62,56,62,65,56,62,61,58,63,56,58,62,60,60,60,62,60,60,62,59,54,58
62,64,65,61,60,60,61,60,56,61,58,55,62,65,67,64,61,60,61,59,56,63,60,56,60,59,61,65,68,66,59,59,59,52,53,58,57,52,56,58,58,57,57,64,54,50,54,54,52,49,54,55,52,57,56,57,50,51,59,54,61,55,50,56
52,56,60,59,54,52,60,59,57,60,55,60,62,55,56,58,59,61,64,63,61,63,62,59,59,62,62,60,63,66,64,61,65,68,61,60,64,59,60,62,58,64,66,64,65,64,60,61,63,62,61,60,64,57,50,58,62,61,61,60,58,58,58,60
61,60,63,62,60,67,61,59,64,61,61,64,66,65,56,56,63,65,63,61,63,66,63,59,64,64,63,62,60,62,61,65,63,65,72,62,60,67,60,60,63,63,66,67,65,61,60,55,56,59,59,65,63,62,61,55,55,62,61,60,63,63,61,63
64,62,61,61,65,63,65,62,58,61,62,60,59,61,60,63,62,60,62,61,64,63,64,62,61,66,62,64,64,61,65,63,68,73,68,65,63,70,68,61,62,66,69,67,66,71,62,57,64,63,59,61,67,68,64,61,69,69,65,63,56,56,60,62
58,58,61,63,62,59,52,54,58,58,59,62,64,59,61,62,58,58,56,59,62,64,62,60,60,60,63,62,60,60,60,60,62,63,59,56,59,60,62,61,64,69,63,62,61,60,63,58,60,66,55,54,56,53,58,53,57,60,53,58,60,57,55,55
51,51,56,55,53,55,57,53,45,54,59,48,55,59,55,53,51,53,50,50,57,51,49,54,52,60,57,53,60,56,55,57,59,60,55,56,55,55,57,54,54,57,59,56,57,58,62,64,60,58,60,63,61,61,65,61,59,65,62,57,62,64,56,54
57,53,52,54,48,51,54,52,54,58,59,57,58,63,55,51,52,45,45,58,57,46,55,59,54,55,52,56,57,52,55,54,57,60,54,63,63,55,58,58,60,61,61,58,57,58,55,60,58,55,64,65,63,60,62,61,60,64,63,62,61,65,65,61
60,60,59,57,58,61,58,57,54,57,59,51,59,56,48,51,47,54,55,46,48,54,58,55,57,57,52,59,58,54,59,56,49,52,58,57,53,60,61,60,61,55,49,59,65,62,62,61,60,61,63,61,62,58,56,58,64,71,59,58,63,57,58,56
55,55,49,53,55,54,53,54,56,48,49,50,49,55,51,49,48,46,49,45,49,53,49,52,52,50,51,50,51,52,48,49,53,48,50,54,57,57,54,60,56,53,61,59,52,53,58,56,58,62,55,53,55,51,53,49,47,48,47,52,49,51,53,44
43,46,41,41,42,43,48,45,41,49,42,38,42,39,43,40,43,46,41,40,37,39,36,31,33,32,34,37,32,37,38,37,40,35,38,44,40,41,43,37,39,41,38,42,43,40,42,44,44,47,46,41,41,40,40,39,43,45,44,46,45,42,44,50
48,45,44,41,45,46,44,43,39,45,44,36,38,40,43,42,40,42,40,46,46,44,47,40,45,44,41,45,38,42,47,41,44,46,46,45,42,46,47,45,46,45,44,46,42,41,40,37,42,44,41,39,44,42,40,47,45,47,46,49,56,49,46,48
47,46,48,44,38,47,48,44,45,42,45,45,45,48,47,46,45,46,45,45,43,42,45,43,43,45,47,44,46,48,43,45,49,45,46,44,42,42,40,43,39,42,46,41,42,47,54,49,47,46,42,43,47,53,49,47,49,49,51,50,48,48,50,48
45,48,50,45,42,45,44,47,57,49,50,56,50,54,55,52,50,48,55,55,48,51,51,48,48,43,47,52,45,44,43,42,43,40,40,40,44,40,36,39,35,37,40,37,39,39,42,48,46,45,44,44,41,46,46,43,45,37,41,47,40,41,39,36
44,44,47,50,46,46,47,48,48,46,46,47,41,41,47,50,54,53,45,47,46,39,45,39,35,43,41,42,43,43,42,40,47,48,46,44,43,44,43,44,45,44,38,37,42,39,40,45,38,38,45,42,43,47,46,41,43,47,43,43,48,46,49,49
43,44,41,41,44,44,45,41,43,47,42,46,44,41,49,43,38,42,43,42,38,40,47,48,46,43,44,46,44,45,44,48,47,41,45,44,38,41,40,39,40,38,39,41,39,42,44,41,40,40,37,33,35,39,37,39,42,42,39,36,37,44,43,34
41,42,39,39,41,45,40,38,38,41,39,35,39,38,38,39,40,39,38,43,41,37,42,42,42,44,46,48,44,42,40,39,40,36,36,38,38,39,40,40,42,43,38,38,38,46,48,41,40,41,46,43,46,47,40,44,41,37,41,38,38,45,50,52
43,38,47,47,45,49,42,41,47,41,44,47,42,41,44,44,43,44,45,46,44,44,43,38,40,43,42,42,44,47,36,37,43,41,44,43,48,51,48,45,40,41,45,42,33,43,43,36,47,44,39,46,44,44,41,43,44,36,39,41,37,36,40,43
40,35,36,38,37,39,38,41,41,37,36,35,39,37,33,28,30,34,37,37,36,40,38,38,36,38,42,41,40,41,36,37,36,31,37,40,41,39,41,43,39,42,41,38,39,41,38,35,35,36,39,42,35,34,35,30,31,32,37,38,39,41,34,36
37,36,35,35,35,33,39,40,38,39,36,34,36,33,38,41,37,40,39,32,34,38,35,37,43,38,37,42,45,42,39,44,43,41,46,37,35,40,37,43,43,38,36,40,43,40,44,46,40,40,36,43,42,36,41,40,44,39,39,45,35,39,44,39
39,42,43,43,47,47,42,47,48,42,43,44,42,37,37,43,45,48,41,42,51,45,42,48,47,44,45,39,45,49,43,48,47,44,41,42,48,45,42,47,49,46,42,43,46,43,42,48,46,41,44,45,41,41,48,52,53,51,47,46,45,43,43,44
42,42,43,46,45,43,47,49,51,48,48,48,41,42,45,43,40,40,41,45,38,36,41,39,44,43,41,40,33,37,42,39,37,38,41,34,36,43,39,37,39,38,38,42,37,37,40,36,39,42,33,33,43,40,36,35,38,41,38,38,40,35,37,40
39,38,38,40,33,34,37,35,33,33,34,35,41,43,38,32,33,36,34,36,37,35,36,39,36,38,42,43,44,42,37,40,40,37,38,42,35,35,40,33,37,39,35,41,37,36,42,40,35,33,37,36,36,33,32,36,35,40,39,35,36,36,37,37
32,30,35,38,39,42,40,37,38,40,38,40,40,38,39,44,47,46,43,39,43,44,43,40,40,45,44,42,39,38,41,46,46,41,39,43,47,46,45,42,41,45,41,38,39,39,44,44,37,38,47,43,40,41,40,41,39,40,38,41,41,40,42,39
